527	0	0
65	0	0
0	0	0
138	0	0
295	0	0
631	0	0
13	0	0
41	0	0
108	0	0
162	0	0
713	0	0
6	0	0
567	0	0
34	0	0
264	0	0
0	0	0
453	0	0
210	0	0
17	0	0
845	0	0
256	0	0
630	0	0
238	0	0
227	0	0
0	0	0
6	0	0
10	0	0
528	0	0
287	0	0
84	0	0
14	0	0
296	0	0
522	0	0
8	0	0
11	0	0
19	0	0
0	0	0
14	0	0
63	0	0
343	0	0
926	0	0
85	0	0
82	0	0
221	0	0
139	0	0
277	0	0
263	0	0
16	0	0
88	0	0
140	0	0
1389	0	0
71	0	0
179	0	0
5	0	0
8	0	0
178	0	0
2	0	0
256	0	0
334	0	0
350	0	0
61	0	0
734	0	0
82	0	0
773	0	0
324	0	0
43	0	0
254	0	0
297	0	0
515	0	0
360	0	0
19	0	0
351	0	0
140	0	0
211	0	0
239	0	0
50	0	0
697	0	0
482	0	0
15	0	0
66	0	0
41	0	0
194	0	0
209	0	0
403	0	0
384	0	0
310	0	0
74	0	0
12	0	0
253	0	0
0	0	0
22	0	0
22	0	0
256	0	0
295	0	0
171	0	0
165	0	0
0	0	0
51	0	0
287	0	0
770	0	0
4	0	0
557	0	0
5	0	0
234	0	0
191	0	0
733	0	0
532	0	0
21	0	0
649	0	0
695	0	0
382	0	0
281	0	0
895	0	0
6	0	0
244	0	0
100	0	0
144	0	0
152	0	0
23	0	0
181	0	0
209	0	0
544	0	0
753	0	0
15	0	0
76	0	0
314	0	0
238	0	0
414	0	0
2	0	0
32	0	0
34	0	0
32	0	0
8	0	0
24	0	0
562	0	0
31	0	0
626	0	0
116	0	0
366	0	0
482	0	0
507	0	0
148	0	0
4	0	0
401	0	0
272	0	0
120	0	0
121	0	0
94	0	0
73	0	0
380	0	0
0	0	0
663	0	0
150	0	0
382	0	0
133	0	0
249	0	0
102	0	0
423	0	0
354	0	0
127	0	0
191	0	0
686	0	0
877	0	0
577	0	0
103	0	0
435	0	0
120	0	0
354	0	0
248	0	0
106	0	0
728	0	0
439	0	0
366	0	0
242	0	0
687	0	0
93	0	0
74	0	0
4	0	0
16	0	0
20	0	0
620	0	0
318	0	0
262	0	0
73	0	0
11	0	0
329	0	0
1	0	0
102	0	0
477	0	0
15	0	0
490	0	0
25	0	0
45	0	0
131	0	0
556	0	0
425	0	0
20	0	0
153	0	0
173	0	0
214	0	0
115	0	0
99	0	0
877	0	0
362	0	0
6	0	0
4	0	0
2	0	0
60	0	0
143	0	0
203	0	0
508	0	0
379	0	0
129	0	0
671	0	0
50	0	0
299	0	0
559	0	0
12	0	0
71	0	0
587	0	0
446	0	0
0	0	0
286	0	0
253	0	0
775	0	0
0	0	0
333	0	0
109	0	0
949	0	0
5	0	0
263	0	0
459	0	0
91	0	0
131	0	0
0	0	0
13	0	0
13	0	0
452	0	0
421	0	0
31	0	0
70	0	0
575	0	0
5	0	0
273	0	0
278	0	0
65	0	0
2	0	0
58	0	0
10	0	0
388	0	0
504	0	0
152	0	0
164	0	0
3	0	0
37	0	0
34	0	0
491	0	0
4	0	0
5	0	0
9	0	0
189	0	0
6	0	0
15	0	0
259	0	0
228	0	0
149	0	0
315	0	0
166	0	0
644	0	0
316	0	0
333	0	0
85	0	0
101	0	0
55	0	0
184	0	0
129	0	0
485	0	0
0	0	0
61	0	0
253	0	0
716	0	0
7	0	0
71	0	0
319	0	0
99	0	0
469	0	0
521	0	0
78	0	0
49	0	0
170	0	0
156	0	0
622	0	0
346	0	0
267	0	0
541	0	0
489	0	0
195	0	0
611	0	0
17	0	0
10	0	0
46	0	0
61	0	0
186	0	0
293	0	0
117	0	0
176	0	0
0	0	0
910	0	0
0	0	0
524	0	0
4	0	0
520	0	0
56	0	0
383	0	0
589	0	0
299	0	0
414	0	0
76	0	0
362	0	0
138	0	0
248	0	0
386	0	0
535	0	0
194	0	0
142	0	0
331	0	0
242	0	0
78	0	0
89	0	0
182	0	0
29	0	0
153	0	0
339	0	0
180	0	0
402	0	0
32	0	0
1007	0	0
380	0	0
119	0	0
19	0	0
467	0	0
130	0	0
567	0	0
437	0	0
71	0	0
126	0	0
55	0	0
88	0	0
810	0	0
442	0	0
108	0	0
4	0	0
3	0	0
692	0	0
200	0	0
412	0	0
212	0	0
367	0	0
557	0	0
508	0	0
83	0	0
6	0	0
174	0	0
207	0	0
293	0	0
904	0	0
370	0	0
407	0	0
276	0	0
4	0	0
514	0	0
2	0	0
0	0	0
64	0	0
64	0	0
365	0	0
127	0	0
185	0	0
53	0	0
83	0	0
155	0	0
72	0	0
752	0	0
345	0	0
19	0	0
323	0	0
179	0	0
1560	0	0
434	0	0
89	0	0
34	0	0
286	0	0
102	0	0
125	0	0
159	0	0
308	0	0
618	0	0
310	0	0
320	0	0
546	0	0
226	0	0
42	0	0
289	0	0
247	0	0
18	0	0
317	0	0
708	0	0
442	0	0
15	0	0
546	0	0
72	0	0
42	0	0
343	0	0
313	0	0
511	0	0
106	0	0
47	0	0
65	0	0
112	0	0
304	0	0
221	0	0
191	0	0
254	0	0
458	0	0
204	0	0
447	0	0
378	0	0
69	0	0
347	0	0
443	0	0
135	0	0
21	0	0
13	0	0
25	0	0
123	0	0
79	0	0
603	0	0
682	0	0
148	0	0
803	0	0
2	0	0
324	0	0
777	0	0
453	0	0
0	0	0
53	0	0
130	0	0
351	0	0
534	0	0
258	0	0
30	0	0
228	0	0
269	0	0
5	0	0
134	0	0
129	0	0
596	0	0
176	0	0
723	0	0
41	0	0
222	0	0
263	0	0
451	0	0
594	0	0
1698	0	0
14	0	0
53	0	0
39	0	0
521	0	0
303	0	0
173	0	0
45	0	0
42	0	0
478	0	0
253	0	0
0	0	0
398	0	0
362	0	0
177	0	0
444	0	0
589	0	0
265	0	0
324	0	0
75	0	0
320	0	0
15	0	0
17	0	0
32	0	0
204	0	0
81	0	0
219	0	0
138	0	0
191	0	0
7	0	0
714	0	0
344	0	0
31	0	0
124	0	0
473	0	0
597	0	0
718	0	0
784	0	0
461	0	0
32	0	0
3	0	0
9	0	0
20	0	0
248	0	0
17	0	0
2	0	0
626	0	0
61	0	0
362	0	0
423	0	0
995	0	0
337	0	0
29	0	0
2	0	0
222	0	0
81	0	0
139	0	0
608	0	0
365	0	0
314	0	0
37	0	0
50	0	0
87	0	0
137	0	0
920	0	0
899	0	0
602	0	0
0	0	0
275	0	0
173	0	0
102	0	0
195	0	0
538	0	0
457	0	0
387	0	0
102	0	0
107	0	0
5	0	0
736	0	0
1	0	0
779	0	0
914	0	0
394	0	0
6	0	0
531	0	0
324	0	0
1	0	0
2	0	0
478	0	0
373	0	0
391	0	0
134	0	0
257	0	0
514	0	0
552	0	0
38	0	0
2	0	0
44	0	0
25	0	0
100	0	0
75	0	0
133	0	0
168	0	0
35	0	0
466	0	0
164	0	0
601	0	0
437	0	0
334	0	0
415	0	0
575	0	0
491	0	0
613	0	0
12	0	0
51	0	0
215	0	0
1197	0	0
273	0	0
458	0	0
279	0	0
438	0	0
4	0	0
63	0	0
59	0	0
895	0	0
10	0	0
279	0	0
382	0	0
661	0	0
242	0	0
254	0	0
612	0	0
656	0	0
779	0	0
87	0	0
713	0	0
1031	0	0
1138	0	0
34	0	0
724	0	0
47	0	0
595	0	0
598	0	0
327	0	0
560	0	0
267	0	0
614	0	0
38	0	0
82	0	0
44	0	0
573	0	0
28	0	0
42	0	0
70	0	0
157	0	0
752	0	0
5	0	0
19	0	0
14	0	0
590	0	0
587	0	0
309	0	0
276	0	0
723	0	0
449	0	0
395	0	0
211	0	0
895	0	0
36	0	0
15	0	0
443	0	0
315	0	0
253	0	0
310	0	0
826	0	0
164	0	0
196	0	0
360	0	0
142	0	0
413	0	0
107	0	0
306	0	0
483	0	0
36	0	0
340	0	0
297	0	0
965	0	0
609	0	0
24	0	0
803	0	0
853	0	0
287	0	0
281	0	0
7	0	0
169	0	0
176	0	0
418	0	0
2	0	0
3	0	0
203	0	0
91	0	0
4	0	0
1496	0	0
17	0	0
214	0	0
197	0	0
10	0	0
328	0	0
657	0	0
25	0	0
482	0	0
643	0	0
476	0	0
300	0	0
161	0	0
111	0	0
272	0	0
152	0	0
296	0	0
82	0	0
214	0	0
56	0	0
545	0	0
693	0	0
866	0	0
388	0	0
556	0	0
52	0	0
31	0	0
240	0	0
193	0	0
498	0	0
253	0	0
337	0	0
590	0	0
751	0	0
704	0	0
534	0	0
236	0	0
26	0	0
457	0	0
483	0	0
667	0	0
119	0	0
349	0	0
230	0	0
455	0	0
331	0	0
144	0	0
475	0	0
0	0	0
634	0	0
710	0	0
433	0	0
238	0	0
492	0	0
571	0	0
332	0	0
54	0	0
63	0	0
117	0	0
448	0	0
363	0	0
85	0	0
755	0	0
268	0	0
1081	0	0
439	0	0
7	0	0
111	0	0
223	0	0
341	0	0
66	0	0
4	0	0
62	0	0
271	0	0
477	0	0
98	0	0
4	0	0
5	0	0
9	0	0
584	0	0
492	0	0
323	0	0
892	0	0
15	0	0
498	0	0
270	0	0
107	0	0
163	0	0
1865	0	0
791	0	0
27	0	0
2	0	0
562	0	0
781	0	0
30	0	0
13	0	0
236	0	0
643	0	0
879	0	0
324	0	0
150	0	0
174	0	0
249	0	0
8	0	0
251	0	0
12	0	0
92	0	0
108	0	0
212	0	0
99	0	0
96	0	0
3	0	0
92	0	0
177	0	0
269	0	0
90	0	0
474	0	0
357	0	0
44	0	0
92	0	0
40	0	0
52	0	0
556	0	0
825	0	0
269	0	0
142	0	0
39	0	0
103	0	0
124	0	0
240	0	0
116	0	0
362	0	0
3	0	0
22	0	0
321	0	0
93	0	0
228	0	0
37	0	0
280	0	0
317	0	0
371	0	0
445	0	0
61	0	0
165	0	0
226	0	0
758	0	0
973	0	0
22	0	0
251	0	0
135	0	0
535	0	0
364	0	0
606	0	0
625	0	0
325	0	0
182	0	0
770	0	0
354	0	0
197	0	0
7	0	0
146	0	0
872	0	0
726	0	0
987	0	0
182	0	0
330	0	0
115	0	0
972	0	0
1072	0	0
496	0	0
41	0	0
43	0	0
125	0	0
209	0	0
554	0	0
271	0	0
283	0	0
860	0	0
320	0	0
42	0	0
266	0	0
312	0	0
611	0	0
476	0	0
150	0	0
587	0	0
107	0	0
680	0	0
834	0	0
308	0	0
332	0	0
24	0	0
346	0	0
712	0	0
5	0	0
521	0	0
163	0	0
61	0	0
102	0	0
97	0	0
695	0	0
792	0	0
594	0	0
123	0	0
27	0	0
96	0	0
597	0	0
2	0	0
206	0	0
306	0	0
421	0	0
41	0	0
356	0	0
397	0	0
313	0	0
143	0	0
69	0	0
508	0	0
75	0	0
291	0	0
216	0	0
791	0	0
429	0	0
77	0	0
7	0	0
1115	0	0
1121	640	0
202	89	0
152	100	0
546	296	0
72	84	0
22	25	0
1111	251	0
2	2	0
148	101	0
64	24	0
982	249	0
326	220	0
1144	244	0
496	452	0
77	106	0
221	72	0
201	65	0
511	199	0
42	15	0
323	229	0
458	152	0
24	15	0
443	523	0
562	491	0
570	401	0
764	584	0
615	562	0
74	43	0
1078	474	0
955	197	0
17	18	0
51	18	0
416	235	0
29	30	0
1040	410	0
4	8	0
352	271	0
915	681	0
1236	523	0
689	150	0
845	800	0
327	237	0
54	38	0
51	75	0
158	115	0
1429	709	0
500	539	0
94	49	0
471	301	0
67	30	0
282	291	0
401	172	0
133	35	0
533	448	0
635	260	0
359	202	0
470	344	0
496	152	0
147	102	0
202	141	0
241	131	0
639	449	0
584	275	0
247	125	0
628	338	0
300	153	0
711	477	0
449	183	0
441	158	0
99	59	0
526	310	0
378	118	0
284	297	0
43	47	0
237	157	0
224	134	0
430	125	0
1384	616	0
384	110	0
124	47	0
267	219	0
575	246	0
257	141	0
537	334	0
262	198	0
204	128	0
123	101	0
474	223	0
523	344	0
1932	958	0
904	655	0
139	102	0
76	33	0
850	355	0
46	52	0
130	81	0
21	9	0
67	37	0
23	7	0
569	242	0
271	125	0
570	404	0
10	12	0
396	319	0
359	288	0
740	446	0
629	484	0
849	547	0
431	251	0
150	61	0
1077	795	0
127	65	0
836	511	0
493	120	0
282	84	0
217	125	0
1028	495	0
1121	1080	0
68	50	0
293	153	0
883	218	0
679	326	0
367	194	0
15	10	0
378	96	0
604	426	0
731	178	0
57	34	0
653	455	0
131	88	0
338	195	0
400	354	0
571	226	0
736	232	0
835	228	0
1674	745	0
126	81	0
781	601	0
820	430	0
16	17	0
17	31	0
319	147	0
500	219	0
656	336	0
405	406	0
1051	232	0
54	17	0
254	232	0
110	99	0
291	84	0
383	252	0
417	87	0
88	82	0
658	731	0
347	204	0
736	692	0
543	502	0
1433	421	0
293	111	0
35	22	0
1052	189	0
64	31	0
127	81	0
551	330	0
740	267	0
183	80	0
1047	880	0
9	10	0
922	368	0
488	93	0
741	661	0
159	112	0
904	655	0
438	336	0
514	531	0
401	160	0
217	243	0
226	166	0
269	106	0
607	880	0
155	85	0
657	404	0
523	222	0
382	342	0
430	283	0
529	288	0
322	196	0
589	514	0
118	49	0
658	274	0
111	44	0
606	275	0
648	479	0
454	257	0
458	125	0
1264	529	0
182	132	0
616	228	0
14	20	0
208	121	0
591	332	0
337	175	0
166	137	0
703	282	0
779	639	0
520	492	0
1523	866	0
1009	681	0
471	275	0
6	4	0
578	122	0
450	201	0
489	444	0
767	435	0
230	102	0
129	83	0
790	434	0
5	9	0
1005	593	0
68	76	0
86	39	0
493	328	0
261	243	0
11	9	0
1032	841	0
854	549	0
433	165	0
36	24	0
872	434	0
868	773	0
47	26	0
268	246	0
933	214	0
474	232	0
598	225	0
248	331	0
671	221	0
629	471	0
2	1	0
234	122	0
147	148	0
40	18	0
4	0	0
566	303	0
608	216	0
23	15	0
524	264	0
204	195	0
671	246	0
1033	333	0
236	210	0
931	194	0
661	219	0
899	597	0
967	483	0
343	157	0
673	233	0
451	217	0
486	537	0
33	15	0
110	39	0
77	24	0
977	233	0
726	133	0
92	28	0
571	277	0
143	22	0
212	199	0
744	761	0
763	774	0
88	171	0
458	439	0
11	5	0
1407	449	0
330	104	0
11	10	0
1029	195	0
5	4	0
451	239	0
615	236	0
16	7	0
104	46	0
369	175	0
296	152	0
958	769	0
832	387	0
647	104	0
865	916	0
894	687	0
309	86	0
346	279	0
33	30	0
517	485	0
497	153	0
574	506	0
11	19	0
261	275	0
704	317	0
266	173	0
103	40	0
831	793	0
583	419	0
8	1	0
1564	976	0
436	236	0
134	75	0
274	295	0
6	2	0
794	281	0
162	88	0
618	528	0
8	9	0
472	444	0
232	162	0
472	339	0
529	141	0
1402	629	0
191	182	0
12	7	0
744	186	0
396	177	0
6	3	0
68	34	0
352	167	0
437	280	0
12	21	0
507	183	0
725	466	0
512	360	0
235	237	0
1442	1007	0
1047	654	0
733	669	0
406	252	0
181	101	0
135	70	0
1	5	0
1090	533	0
21	10	0
270	70	0
12	9	0
190	76	0
276	217	0
132	89	0
58	25	0
436	114	0
466	313	0
722	364	0
859	452	0
191	211	0
36	36	0
14	1	0
9	8	0
678	522	0
337	98	0
884	745	0
770	510	0
98	45	0
516	141	0
723	413	0
1262	920	0
91	80	0
830	209	0
413	254	0
952	246	0
354	373	0
1147	288	0
729	458	0
250	121	0
595	251	0
45	25	0
759	229	0
731	342	0
718	284	0
1020	351	0
330	193	0
344	75	0
187	146	0
43	15	0
5	1	0
474	183	0
461	345	0
461	297	0
134	100	0
112	50	0
509	214	0
56	36	0
420	130	0
409	509	0
1062	246	0
401	79	0
594	274	0
412	395	0
688	528	0
686	589	0
234	304	0
1383	394	0
887	194	0
399	435	0
400	267	0
16	16	0
4	2	0
1269	958	0
466	216	0
1090	967	0
281	217	0
150	101	0
547	96	0
949	1098	0
675	386	0
75	18	0
944	670	0
0	0	0
452	350	0
483	160	0
420	517	0
382	130	0
575	691	0
723	486	0
240	204	0
196	46	0
608	375	0
741	695	0
1759	797	0
434	247	0
817	268	0
13	17	0
364	317	0
654	529	0
102	64	0
588	419	0
89	25	0
1344	571	0
0	2	0
684	166	0
82	28	0
174	121	0
622	310	0
711	211	0
406	372	0
21	20	0
1306	1028	0
797	615	0
719	537	0
350	209	0
149	65	0
312	257	0
439	363	0
0	1	0
1	2	0
615	487	0
15	12	0
3	5	0
751	265	0
831	500	0
570	523	0
23	31	0
13	9	0
949	728	0
570	213	0
452	159	0
475	267	0
1228	870	0
330	178	0
462	139	0
111	66	0
931	291	0
564	555	0
1155	255	0
720	484	0
11	1	0
496	224	0
28	26	0
131	98	0
551	310	0
760	225	0
133	69	0
100	110	0
492	163	0
86	31	0
99	39	0
2	1	0
421	257	0
958	392	0
56	37	0
564	407	0
811	160	0
592	330	0
3	2	0
1512	675	0
1003	307	0
754	545	0
442	492	0
1074	295	0
10	5	0
691	127	0
454	290	0
69	45	0
352	388	0
20	8	0
944	612	0
924	729	0
118	72	0
573	385	0
118	49	0
1504	424	0
872	205	0
175	206	0
352	236	0
11	13	0
408	167	0
1038	818	0
207	157	0
1189	700	0
45	32	0
17	5	0
1053	995	0
774	302	0
954	636	0
16	11	0
313	245	0
73	16	0
724	226	0
4	4	0
415	484	0
449	438	0
194	124	0
281	206	0
425	297	0
864	665	0
1631	1085	0
347	317	0
1	3	0
498	247	0
754	474	0
19	25	0
596	227	0
7	1	0
731	553	0
1311	802	0
1248	600	0
8	9	0
577	256	0
12	10	0
976	260	0
117	31	0
23	9	0
647	322	0
645	211	0
2	0	0
391	246	0
1327	722	0
110	105	0
312	451	0
472	179	0
20	19	0
39	47	0
636	533	0
56	70	0
247	146	0
154	154	0
1466	994	0
617	290	0
681	458	0
715	402	0
16	17	0
797	703	0
812	489	0
61	24	0
524	300	0
287	134	0
1333	887	0
750	349	0
191	77	0
1348	394	0
1050	309	0
821	684	0
1253	302	0
259	154	0
346	220	0
785	303	0
672	299	0
426	285	0
114	56	0
105	97	0
282	154	0
166	155	0
942	374	0
175	87	0
2	1	0
1036	594	0
785	191	0
431	256	0
1741	539	0
147	170	0
93	42	0
769	220	0
507	243	0
348	196	0
14	9	0
1112	259	0
228	88	0
561	386	0
957	688	0
543	326	0
302	239	0
1356	492	0
2	4	0
323	276	0
340	264	0
546	171	0
465	443	0
479	165	0
30	6	0
885	623	0
546	186	0
889	489	0
1166	648	0
1002	740	0
388	132	0
1000	313	0
732	616	0
1034	642	0
385	344	0
617	195	0
101	44	0
499	399	0
196	49	0
288	283	0
72	76	0
34	10	0
777	414	0
792	496	0
1547	872	0
574	440	0
535	215	0
961	607	0
744	250	0
612	492	0
591	622	0
1526	992	0
1240	422	0
947	260	0
425	220	0
514	180	0
489	316	0
318	110	0
390	308	0
962	608	0
132	117	0
222	345	0
860	625	0
686	261	0
375	182	0
150	94	0
310	223	0
1849	1164	0
408	257	0
565	174	0
608	490	0
548	553	0
720	416	0
11	3	0
224	71	0
1472	891	0
812	296	0
896	616	0
187	54	0
642	152	0
976	774	0
1434	259	0
661	212	0
366	235	0
835	291	0
491	231	0
615	436	0
743	377	0
1125	1094	0
268	232	0
1038	466	0
22	13	0
749	272	0
66	54	0
1233	686	0
88	16	0
0	1	0
1817	561	0
28	39	0
216	80	0
7	6	0
501	312	0
318	127	0
8	8	0
563	227	0
1001	259	0
404	293	0
762	557	0
755	645	0
953	430	0
547	323	0
1319	309	0
430	306	0
323	251	0
477	146	0
720	794	0
867	587	0
357	183	0
759	555	0
1079	725	0
1177	336	0
706	318	0
1032	614	0
149	67	0
695	334	0
368	247	0
191	158	0
579	156	0
1163	705	0
364	304	0
135	45	0
285	253	0
524	279	0
354	233	0
673	401	0
890	571	0
1575	855	0
44	34	0
553	425	0
582	324	0
891	807	0
4	1	0
792	220	0
646	435	0
744	730	0
1434	932	0
1187	440	0
159	83	0
718	288	0
476	201	0
385	146	0
620	222	0
665	237	0
986	630	0
123	116	0
718	617	0
498	374	0
476	135	0
556	262	0
344	200	0
446	266	0
1755	1037	0
298	181	0
636	351	0
418	178	0
7	5	0
696	205	0
804	437	0
344	286	0
381	272	0
51	52	0
706	943	0
18	7	0
49	11	0
1617	1008	0
386	185	0
1069	614	0
387	130	0
739	642	0
1413	286	0
10	22	0
787	421	0
200	72	0
484	326	0
43	15	0
522	220	0
10	5	0
1124	1256	0
237	207	0
227	207	0
34	20	0
1174	354	0
82	25	0
4	5	0
1547	755	0
1406	503	0
44	24	0
714	307	0
570	221	0
4	0	0
1173	330	0
1	1	0
55	64	0
525	403	0
546	485	0
901	436	0
