21960  4
117		0		0		46
176		0		0		12
0		0		0		0
910		0		0		74
0		0		0		0
524		0		0		59
4		0		0		0
520		0		0		59
56		0		0		6
383		0		0		28
589		0		0		58
299		0		0		89
414		0		0		52
76		0		0		6
362		0		0		49
138		0		0		7
248		0		0		17
386		0		0		24
535		0		0		18
194		0		0		17
142		0		0		18
331		0		0		57
242		0		0		37
78		0		0		4
89		0		0		7
182		0		0		7
29		0		0		2
153		0		0		5
339		0		0		32
180		0		0		29
402		0		0		49
32		0		0		6
1007		0		0		29
380		0		0		105
119		0		0		25
19		0		0		3
467		0		0		92
130		0		0		25
567		0		0		140
437		0		0		115
71		0		0		17
126		0		0		32
55		0		0		15
88		0		0		13
810		0		0		173
442		0		0		136
108		0		0		14
4		0		0		0
3		0		0		0
692		0		0		99
200		0		0		54
412		0		0		102
212		0		0		48
367		0		0		125
557		0		0		251
508		0		0		170
83		0		0		9
6		0		0		0
174		0		0		55
207		0		0		78
293		0		0		116
904		0		0		321
370		0		0		117
407		0		0		51
276		0		0		129
4		0		0		1
514		0		0		133
2		0		0		0
0		0		0		0
64		0		0		14
64		0		0		14
365		0		0		67
127		0		0		27
185		0		0		29
53		0		0		11
83		0		0		18
155		0		0		36
72		0		0		18
752		0		0		188
345		0		0		76
19		0		0		12
323		0		0		120
179		0		0		74
1560		0		0		74
434		0		0		63
89		0		0		19
34		0		0		17
286		0		0		125
102		0		0		19
125		0		0		18
159		0		0		33
308		0		0		52
618		0		0		113
310		0		0		61
320		0		0		87
546		0		0		156
226		0		0		69
42		0		0		3
289		0		0		83
247		0		0		80
18		0		0		3
317		0		0		55
708		0		0		99
442		0		0		114
15		0		0		5
546		0		0		149
72		0		0		18
42		0		0		5
343		0		0		58
313		0		0		124
511		0		0		80
106		0		0		33
47		0		0		12
65		0		0		25
112		0		0		37
304		0		0		61
221		0		0		68
191		0		0		38
254		0		0		51
458		0		0		77
204		0		0		26
447		0		0		118
378		0		0		106
69		0		0		12
347		0		0		56
443		0		0		135
135		0		0		14
21		0		0		7
13		0		0		4
25		0		0		11
123		0		0		39
79		0		0		19
603		0		0		88
682		0		0		107
148		0		0		37
803		0		0		276
2		0		0		2
324		0		0		34
777		0		0		158
453		0		0		124
0		0		0		1
53		0		0		9
130		0		0		34
351		0		0		82
534		0		0		125
258		0		0		61
30		0		0		6
228		0		0		55
269		0		0		80
5		0		0		4
134		0		0		25
129		0		0		21
596		0		0		99
176		0		0		51
723		0		0		114
41		0		0		9
222		0		0		38
263		0		0		47
451		0		0		57
594		0		0		62
1698		0		0		218
14		0		0		8
53		0		0		20
39		0		0		12
521		0		0		104
303		0		0		74
173		0		0		27
45		0		0		3
42		0		0		7
478		0		0		81
253		0		0		68
0		0		0		0
398		0		0		56
362		0		0		96
177		0		0		33
444		0		0		86
589		0		0		94
265		0		0		38
324		0		0		56
75		0		0		25
320		0		0		112
15		0		0		8
17		0		0		1
32		0		0		9
204		0		0		65
81		0		0		25
219		0		0		68
138		0		0		43
191		0		0		43
7		0		0		1
714		0		0		108
344		0		0		151
31		0		0		17
124		0		0		32
473		0		0		99
597		0		0		131
718		0		0		319
784		0		0		142
461		0		0		59
32		0		0		9
3		0		0		2
9		0		0		1
20		0		0		6
248		0		0		140
17		0		0		14
2		0		0		0
626		0		0		132
61		0		0		9
362		0		0		95
423		0		0		104
995		0		0		100
337		0		0		57
29		0		0		12
2		0		0		0
222		0		0		41
81		0		0		13
139		0		0		28
608		0		0		157
365		0		0		167
314		0		0		68
37		0		0		11
50		0		0		9
87		0		0		20
137		0		0		48
920		0		0		160
899		0		0		209
602		0		0		185
0		0		0		0
275		0		0		64
173		0		0		45
102		0		0		19
195		0		0		53
538		0		0		100
457		0		0		229
387		0		0		233
102		0		0		40
107		0		0		44
5		0		0		4
736		0		0		125
1		0		0		2
779		0		0		116
914		0		0		183
394		0		0		138
6		0		0		2
531		0		0		97
324		0		0		77
1		0		0		0
2		0		0		0
478		0		0		56
373		0		0		82
391		0		0		125
134		0		0		54
257		0		0		71
514		0		0		90
552		0		0		101
38		0		0		11
2		0		0		1
44		0		0		10
25		0		0		1
100		0		0		12
75		0		0		11
133		0		0		32
168		0		0		44
35		0		0		12
466		0		0		99
164		0		0		35
601		0		0		171
437		0		0		136
334		0		0		96
415		0		0		143
575		0		0		167
491		0		0		68
613		0		0		186
12		0		0		3
51		0		0		31
215		0		0		82
1197		0		0		149
273		0		0		50
458		0		0		176
279		0		0		109
438		0		0		140
4		0		0		0
63		0		0		20
59		0		0		20
895		0		0		233
10		0		0		2
279		0		0		88
382		0		0		75
661		0		0		163
242		0		0		46
254		0		0		40
612		0		0		95
656		0		0		137
779		0		0		149
87		0		0		36
713		0		0		205
1031		0		0		247
1138		0		0		189
34		0		0		1
724		0		0		101
47		0		0		8
595		0		0		146
598		0		0		179
327		0		0		88
560		0		0		115
267		0		0		76
614		0		0		92
38		0		0		8
82		0		0		24
44		0		0		16
573		0		0		264
28		0		0		15
42		0		0		5
70		0		0		20
157		0		0		37
752		0		0		160
5		0		0		1
19		0		0		2
14		0		0		1
590		0		0		153
587		0		0		158
309		0		0		109
276		0		0		65
723		0		0		85
449		0		0		148
395		0		0		71
211		0		0		67
895		0		0		294
36		0		0		5
15		0		0		6
443		0		0		155
315		0		0		108
253		0		0		38
310		0		0		42
826		0		0		142
164		0		0		24
196		0		0		17
360		0		0		41
142		0		0		55
413		0		0		86
107		0		0		22
306		0		0		64
483		0		0		127
36		0		0		10
340		0		0		95
297		0		0		118
965		0		0		56
609		0		0		108
24		0		0		7
803		0		0		56
853		0		0		119
287		0		0		91
281		0		0		126
7		0		0		1
169		0		0		36
176		0		0		37
418		0		0		108
2		0		0		0
3		0		0		3
203		0		0		37
91		0		0		19
4		0		0		3
1496		0		0		162
17		0		0		10
214		0		0		95
197		0		0		85
10		0		0		1
328		0		0		89
657		0		0		226
25		0		0		17
482		0		0		129
643		0		0		102
476		0		0		129
300		0		0		131
161		0		0		68
111		0		0		69
272		0		0		137
152		0		0		51
296		0		0		48
82		0		0		9
214		0		0		39
56		0		0		15
545		0		0		98
693		0		0		200
866		0		0		161
388		0		0		130
556		0		0		200
52		0		0		20
31		0		0		4
240		0		0		60
193		0		0		93
498		0		0		141
253		0		0		67
337		0		0		104
590		0		0		171
751		0		0		194
704		0		0		90
534		0		0		145
236		0		0		68
26		0		0		8
457		0		0		110
483		0		0		118
667		0		0		100
119		0		0		43
349		0		0		103
230		0		0		60
455		0		0		121
331		0		0		63
144		0		0		28
475		0		0		91
0		0		0		0
634		0		0		124
710		0		0		201
433		0		0		132
238		0		0		73
492		0		0		40
571		0		0		130
332		0		0		156
54		0		0		7
63		0		0		18
117		0		0		25
448		0		0		141
363		0		0		117
85		0		0		24
755		0		0		240
268		0		0		90
1081		0		0		200
439		0		0		65
7		0		0		2
111		0		0		42
223		0		0		64
341		0		0		108
66		0		0		8
4		0		0		1
62		0		0		7
271		0		0		148
477		0		0		101
98		0		0		29
4		0		0		1
5		0		0		2
9		0		0		3
584		0		0		386
492		0		0		88
323		0		0		87
892		0		0		191
15		0		0		7
498		0		0		75
270		0		0		42
107		0		0		14
163		0		0		28
1865		0		0		197
791		0		0		123
27		0		0		4
2		0		0		2
562		0		0		99
781		0		0		194
30		0		0		52
13		0		0		18
236		0		0		61
643		0		0		81
879		0		0		142
324		0		0		116
150		0		0		55
174		0		0		61
249		0		0		67
8		0		0		4
251		0		0		33
12		0		0		1
92		0		0		11
108		0		0		17
212		0		0		29
99		0		0		61
96		0		0		57
3		0		0		4
92		0		0		27
177		0		0		64
269		0		0		91
90		0		0		17
474		0		0		74
357		0		0		99
44		0		0		24
92		0		0		20
40		0		0		6
52		0		0		14
556		0		0		73
825		0		0		91
269		0		0		18
142		0		0		36
39		0		0		11
103		0		0		25
124		0		0		32
240		0		0		73
116		0		0		41
362		0		0		132
3		0		0		2
22		0		0		8
321		0		0		74
93		0		0		33
228		0		0		41
37		0		0		8
280		0		0		78
317		0		0		86
371		0		0		114
445		0		0		33
61		0		0		16
165		0		0		41
226		0		0		57
758		0		0		377
973		0		0		252
22		0		0		8
251		0		0		16
135		0		0		90
535		0		0		124
364		0		0		60
606		0		0		174
625		0		0		92
325		0		0		51
182		0		0		24
770		0		0		155
354		0		0		131
197		0		0		85
7		0		0		2
146		0		0		39
872		0		0		136
726		0		0		97
987		0		0		229
182		0		0		28
330		0		0		203
115		0		0		38
972		0		0		176
1072		0		0		259
496		0		0		84
41		0		0		8
43		0		0		10
125		0		0		48
209		0		0		66
554		0		0		169
271		0		0		81
283		0		0		88
860		0		0		175
320		0		0		143
42		0		0		23
266		0		0		64
312		0		0		249
611		0		0		264
476		0		0		189
150		0		0		40
587		0		0		174
107		0		0		46
680		0		0		102
834		0		0		215
308		0		0		147
332		0		0		161
24		0		0		14
346		0		0		95
712		0		0		159
5		0		0		3
521		0		0		67
163		0		0		44
61		0		0		23
102		0		0		21
97		0		0		19
695		0		0		188
792		0		0		207
594		0		0		94
123		0		0		38
27		0		0		2
96		0		0		36
597		0		0		142
2		0		0		1
206		0		0		78
306		0		0		121
421		0		0		78
41		0		0		7
356		0		0		105
397		0		0		112
313		0		0		143
143		0		0		90
69		0		0		18
508		0		0		109
75		0		0		10
291		0		0		56
216		0		0		46
791		0		0		214
429		0		0		107
77		0		0		49
7		0		0		1
1115		0		0		155
1121		640		0		138
202		89		0		77
152		100		0		115
546		296		0		218
72		84		0		12
22		25		0		3
1111		251		0		318
2		2		0		1
148		101		0		82
64		24		0		4
982		249		0		182
326		220		0		60
1144		244		0		266
496		452		0		135
77		106		0		27
221		72		0		69
201		65		0		65
511		199		0		99
42		15		0		19
323		229		0		79
458		152		0		208
24		15		0		12
443		523		0		161
562		491		0		162
570		401		0		110
764		584		0		197
615		562		0		174
74		43		0		38
1078		474		0		341
955		197		0		287
17		18		0		9
51		18		0		19
416		235		0		139
29		30		0		8
1040		410		0		170
4		8		0		0
352		271		0		107
915		681		0		90
1236		523		0		117
689		150		0		125
845		800		0		180
327		237		0		89
54		38		0		13
51		75		0		17
158		115		0		71
1429		709		0		156
500		539		0		158
94		49		0		42
471		301		0		119
67		30		0		9
282		291		0		64
401		172		0		195
133		35		0		47
533		448		0		92
635		260		0		244
359		202		0		111
470		344		0		150
496		152		0		147
147		102		0		53
202		141		0		70
241		131		0		72
639		449		0		175
584		275		0		183
247		125		0		85
628		338		0		91
300		153		0		74
711		477		0		181
449		183		0		82
441		158		0		105
99		59		0		23
526		310		0		76
378		118		0		95
284		297		0		76
43		47		0		11
237		157		0		36
224		134		0		127
430		125		0		115
1384		616		0		252
384		110		0		69
124		47		0		22
267		219		0		77
575		246		0		235
257		141		0		48
537		334		0		400
262		198		0		85
204		128		0		33
123		101		0		18
474		223		0		188
523		344		0		63
1932		958		0		208
904		655		0		181
139		102		0		32
76		33		0		12
850		355		0		202
46		52		0		14
130		81		0		34
21		9		0		5
67		37		0		25
23		7		0		10
569		242		0		127
271		125		0		100
570		404		0		62
10		12		0		3
396		319		0		143
359		288		0		66
740		446		0		414
629		484		0		184
849		547		0		193
431		251		0		68
150		61		0		16
1077		795		0		158
127		65		0		37
836		511		0		147
493		120		0		150
282		84		0		68
217		125		0		25
1028		495		0		184
1121		1080		0		251
68		50		0		17
293		153		0		42
883		218		0		255
679		326		0		342
367		194		0		187
15		10		0		6
378		96		0		39
604		426		0		117
731		178		0		161
57		34		0		6
653		455		0		179
131		88		0		53
338		195		0		121
400		354		0		111
571		226		0		225
736		232		0		181
835		228		0		136
1674		745		0		170
126		81		0		70
781		601		0		137
820		430		0		255
16		17		0		4
17		31		0		9
319		147		0		168
500		219		0		90
656		336		0		177
405		406		0		76
1051		232		0		233
54		17		0		9
254		232		0		91
110		99		0		27
291		84		0		83
383		252		0		117
417		87		0		148
88		82		0		34
658		731		0		209
347		204		0		76
736		692		0		208
543		502		0		134
1433		421		0		441
293		111		0		57
35		22		0		5
1052		189		0		390
64		31		0		14
127		81		0		50
551		330		0		228
740		267		0		134
183		80		0		58
1047		880		0		200
9		10		0		2
922		368		0		123
488		93		0		86
741		661		0		115
159		112		0		37
904		655		0		130
438		336		0		133
514		531		0		120
401		160		0		188
217		243		0		50
226		166		0		47
269		106		0		115
607		880		0		190
155		85		0		62
657		404		0		182
523		222		0		210
382		342		0		39
430		283		0		150
529		288		0		63
322		196		0		88
589		514		0		212
118		49		0		62
658		274		0		244
111		44		0		28
606		275		0		183
648		479		0		107
454		257		0		48
458		125		0		123
1264		529		0		232
182		132		0		63
616		228		0		249
14		20		0		8
208		121		0		107
591		332		0		388
337		175		0		111
166		137		0		40
703		282		0		171
779		639		0		140
520		492		0		87
1523		866		0		194
1009		681		0		180
471		275		0		160
6		4		0		3
578		122		0		124
450		201		0		171
489		444		0		117
767		435		0		123
230		102		0		64
129		83		0		45
790		434		0		539
5		9		0		2
1005		593		0		234
68		76		0		31
86		39		0		25
493		328		0		90
261		243		0		50
11		9		0		1
1032		841		0		150
854		549		0		128
433		165		0		147
36		24		0		12
872		434		0		247
868		773		0		182
47		26		0		6
268		246		0		102
933		214		0		303
474		232		0		280
598		225		0		220
248		331		0		66
671		221		0		151
629		471		0		121
2		1		0		0
234		122		0		60
147		148		0		25
40		18		0		8
4		0		0		2
566		303		0		163
608		216		0		222
23		15		0		9
524		264		0		164
204		195		0		40
671		246		0		137
1033		333		0		262
236		210		0		108
931		194		0		156
661		219		0		154
899		597		0		166
967		483		0		277
343		157		0		192
673		233		0		166
451		217		0		79
486		537		0		147
33		15		0		12
110		39		0		33
77		24		0		21
977		233		0		243
726		133		0		142
92		28		0		17
571		277		0		156
143		22		0		28
212		199		0		54
744		761		0		231
763		774		0		231
88		171		0		19
458		439		0		112
11		5		0		5
1407		449		0		547
330		104		0		63
11		10		0		2
1029		195		0		280
5		4		0		0
451		239		0		153
615		236		0		104
16		7		0		9
104		46		0		36
369		175		0		146
296		152		0		108
958		769		0		151
832		387		0		138
647		104		0		134
865		916		0		126
894		687		0		156
309		86		0		69
346		279		0		81
33		30		0		11
517		485		0		95
497		153		0		160
574		506		0		129
11		19		0		4
261		275		0		66
704		317		0		237
266		173		0		74
103		40		0		35
831		793		0		227
583		419		0		153
8		1		0		5
1564		976		0		197
436		236		0		76
134		75		0		31
274		295		0		156
6		2		0		3
794		281		0		364
162		88		0		70
618		528		0		130
8		9		0		9
472		444		0		64
232		162		0		47
472		339		0		106
529		141		0		168
1402		629		0		280
191		182		0		75
12		7		0		1
744		186		0		250
396		177		0		160
6		3		0		1
68		34		0		41
352		167		0		145
437		280		0		296
12		21		0		4
507		183		0		186
725		466		0		148
512		360		0		122
235		237		0		39
1442		1007		0		201
1047		654		0		148
733		669		0		115
406		252		0		128
181		101		0		62
135		70		0		35
1		5		0		1
1090		533		0		196
21		10		0		5
270		70		0		56
12		9		0		3
190		76		0		87
276		217		0		61
132		89		0		21
58		25		0		15
436		114		0		140
466		313		0		81
722		364		0		397
859		452		0		231
191		211		0		24
36		36		0		7
14		1		0		8
9		8		0		6
678		522		0		217
337		98		0		91
884		745		0		135
770		510		0		137
98		45		0		46
516		141		0		110
723		413		0		245
1262		920		0		227
91		80		0		29
830		209		0		233
413		254		0		264
952		246		0		294
354		373		0		74
1147		288		0		191
729		458		0		127
250		121		0		82
595		251		0		113
45		25		0		9
759		229		0		243
731		342		0		144
718		284		0		205
1020		351		0		252
330		193		0		37
344		75		0		55
187		146		0		31
43		15		0		23
5		1		0		5
474		183		0		117
461		345		0		117
461		297		0		226
134		100		0		55
112		50		0		34
509		214		0		79
56		36		0		11
420		130		0		77
409		509		0		144
1062		246		0		209
401		79		0		92
594		274		0		189
412		395		0		107
688		528		0		176
686		589		0		158
234		304		0		74
1383		394		0		518
887		194		0		323
399		435		0		58
400		267		0		186
16		16		0		5
4		2		0		0
1269		958		0		82
466		216		0		265
1090		967		0		161
281		217		0		73
150		101		0		28
547		96		0		162
949		1098		0		153
675		386		0		312
75		18		0		24
944		670		0		163
0		0		0		0
452		350		0		105
483		160		0		181
420		517		0		94
382		130		0		139
575		691		0		141
723		486		0		285
240		204		0		79
196		46		0		75
608		375		0		123
741		695		0		210
1759		797		0		203
434		247		0		122
817		268		0		272
13		17		0		6
364		317		0		78
654		529		0		115
102		64		0		26
588		419		0		51
89		25		0		35
1344		571		0		271
0		2		0		1
684		166		0		253
82		28		0		22
174		121		0		103
622		310		0		354
711		211		0		238
406		372		0		81
21		20		0		3
1306		1028		0		174
797		615		0		119
719		537		0		95
350		209		0		47
149		65		0		56
312		257		0		24
439		363		0		104
0		1		0		0
1		2		0		2
615		487		0		151
15		12		0		3
3		5		0		2
751		265		0		449
831		500		0		214
570		523		0		154
23		31		0		16
13		9		0		0
949		728		0		120
570		213		0		160
452		159		0		139
475		267		0		109
1228		870		0		214
330		178		0		59
462		139		0		131
111		66		0		84
931		291		0		364
564		555		0		80
1155		255		0		229
720		484		0		128
11		1		0		3
496		224		0		179
28		26		0		9
131		98		0		49
551		310		0		109
760		225		0		187
133		69		0		23
100		110		0		33
492		163		0		196
86		31		0		26
99		39		0		29
2		1		0		2
421		257		0		220
958		392		0		254
56		37		0		7
564		407		0		99
811		160		0		154
592		330		0		99
3		2		0		0
1512		675		0		210
1003		307		0		218
754		545		0		129
442		492		0		127
1074		295		0		274
10		5		0		2
691		127		0		142
454		290		0		235
69		45		0		16
352		388		0		104
20		8		0		7
944		612		0		198
924		729		0		232
118		72		0		33
573		385		0		151
118		49		0		78
1504		424		0		557
872		205		0		355
175		206		0		36
352		236		0		174
11		13		0		4
408		167		0		111
1038		818		0		67
207		157		0		155
1189		700		0		118
45		32		0		4
17		5		0		11
1053		995		0		176
774		302		0		359
954		636		0		182
16		11		0		7
313		245		0		105
73		16		0		26
724		226		0		252
4		4		0		2
415		484		0		111
449		438		0		125
194		124		0		94
281		206		0		58
425		297		0		86
864		665		0		247
1631		1085		0		215
347		317		0		75
1		3		0		5
498		247		0		150
754		474		0		80
19		25		0		3
596		227		0		331
7		1		0		8
731		553		0		151
1311		802		0		100
1248		600		0		275
8		9		0		11
577		256		0		111
12		10		0		6
976		260		0		427
117		31		0		14
23		9		0		8
647		322		0		542
645		211		0		246
2		0		0		0
391		246		0		64
1327		722		0		145
110		105		0		20
312		451		0		82
472		179		0		224
20		19		0		3
39		47		0		9
636		533		0		144
56		70		0		17
247		146		0		30
154		154		0		31
1466		994		0		229
617		290		0		491
681		458		0		160
715		402		0		185
16		17		0		13
797		703		0		112
812		489		0		178
61		24		0		19
524		300		0		153
287		134		0		104
1333		887		0		213
750		349		0		114
191		77		0		93
1348		394		0		245
1050		309		0		483
821		684		0		84
1253		302		0		280
259		154		0		89
346		220		0		61
785		303		0		251
672		299		0		148
426		285		0		58
114		56		0		37
105		97		0		12
282		154		0		77
166		155		0		131
942		374		0		247
175		87		0		79
2		1		0		1
1036		594		0		126
785		191		0		203
431		256		0		87
1741		539		0		189
147		170		0		18
93		42		0		32
769		220		0		163
507		243		0		174
348		196		0		79
14		9		0		1
1112		259		0		298
228		88		0		74
561		386		0		151
957		688		0		294
543		326		0		145
302		239		0		89
1356		492		0		642
2		4		0		1
323		276		0		56
340		264		0		205
546		171		0		138
465		443		0		39
479		165		0		151
30		6		0		6
885		623		0		47
546		186		0		163
889		489		0		197
1166		648		0		127
1002		740		0		168
388		132		0		104
1000		313		0		457
732		616		0		404
1034		642		0		190
385		344		0		157
617		195		0		277
101		44		0		44
499		399		0		60
196		49		0		46
288		283		0		77
72		76		0		38
34		10		0		2
777		414		0		159
792		496		0		180
1547		872		0		225
574		440		0		130
535		215		0		159
961		607		0		84
744		250		0		410
612		492		0		116
591		622		0		65
1526		992		0		164
1240		422		0		211
947		260		0		445
425		220		0		362
514		180		0		222
489		316		0		102
318		110		0		132
390		308		0		53
962		608		0		173
132		117		0		26
222		345		0		53
860		625		0		160
686		261		0		282
375		182		0		42
150		94		0		40
310		223		0		44
1849		1164		0		189
408		257		0		410
565		174		0		222
608		490		0		206
548		553		0		88
720		416		0		131
11		3		0		1
224		71		0		53
1472		891		0		200
812		296		0		142
896		616		0		114
187		54		0		35
642		152		0		276
976		774		0		131
1434		259		0		339
661		212		0		179
366		235		0		82
835		291		0		255
491		231		0		121
615		436		0		95
743		377		0		207
1125		1094		0		328
268		232		0		38
1038		466		0		171
22		13		0		12
749		272		0		225
66		54		0		7
1233		686		0		159
88		16		0		16
0		1		0		1
1817		561		0		150
28		39		0		3
216		80		0		33
7		6		0		0
501		312		0		190
318		127		0		46
8		8		0		1
563		227		0		106
1001		259		0		256
404		293		0		41
762		557		0		164
755		645		0		159
953		430		0		205
547		323		0		236
1319		309		0		478
430		306		0		52
323		251		0		136
477		146		0		141
720		794		0		54
867		587		0		36
357		183		0		81
759		555		0		71
1079		725		0		85
1177		336		0		190
706		318		0		307
1032		614		0		140
149		67		0		47
695		334		0		182
368		247		0		86
191		158		0		28
579		156		0		161
1163		705		0		117
364		304		0		42
135		45		0		27
285		253		0		40
524		279		0		84
354		233		0		22
673		401		0		113
890		571		0		210
1575		855		0		203
44		34		0		2
553		425		0		105
582		324		0		172
891		807		0		90
4		1		0		1
792		220		0		169
646		435		0		114
744		730		0		89
1434		932		0		139
1187		440		0		202
159		83		0		31
718		288		0		269
476		201		0		107
385		146		0		222
620		222		0		367
665		237		0		201
986		630		0		121
123		116		0		21
718		617		0		84
498		374		0		85
476		135		0		180
556		262		0		49
344		200		0		94
446		266		0		86
1755		1037		0		133
298		181		0		168
636		351		0		108
418		178		0		67
7		5		0		3
696		205		0		222
804		437		0		127
344		286		0		53
381		272		0		81
51		52		0		17
706		943		0		88
18		7		0		2
49		11		0		15
1617		1008		0		229
386		185		0		52
1069		614		0		101
387		130		0		193
739		642		0		79
1413		286		0		236
10		22		0		0
787		421		0		238
200		72		0		76
484		326		0		129
43		15		0		7
522		220		0		56
10		5		0		2
1124		1256		0		331
237		207		0		17
227		207		0		33
34		20		0		2
1174		354		0		123
82		25		0		9
4		5		0		0
1547		755		0		147
1406		503		0		135
44		24		0		19
714		307		0		190
570		221		0		114
4		0		0		0
1173		330		0		393
1		1		0		0
55		64		0		6
525		403		0		76
546		485		0		117
901		436		0		133
1076		378		0		317
1167		322		0		463
231		174		0		29
294		214		0		128
473		132		0		167
132		56		0		47
803		954		0		52
70		31		0		28
15		8		0		4
148		83		0		26
879		747		0		52
633		492		0		139
1210		876		0		108
175		106		0		47
1072		749		0		86
1094		365		0		183
642		288		0		234
813		639		0		327
909		570		0		125
1041		489		0		317
1391		707		0		175
517		166		0		169
1230		705		0		125
253		221		0		36
565		392		0		45
128		65		0		19
452		186		0		121
126		86		0		34
67		116		0		20
1388		790		0		166
260		160		0		37
450		301		0		37
258		102		0		66
1094		963		0		88
610		306		0		337
533		502		0		27
737		237		0		218
317		287		0		60
23		20		0		1
1659		862		0		134
1019		478		0		143
152		101		0		19
722		228		0		218
69		45		0		54
556		291		0		454
